form,abundance,exp,type,geogr,month,day,year,stemp,btemp,btime,start,visibility,averagedepth,maxdepth,current,habitat,site_ymd,abundance_recode,presence,exp_binary,num_surveys,multiple_surveys,wasting,region
5072131,3,E,3,13460007,6,19,2013,0,48,43,19,3,NULL,14,3,12,13460007_19_6_2013,4,1,1,1,0,0,13
5073436,3,E,3,13460007,7,19,2013,0,52,48,9,2,NULL,12,3,12,13460007_19_7_2013,4,1,1,1,0,0,13
34085,0,N,3,13460007,10,2,2008,0,57,42,11,4,NULL,6,2,12,13460007_2_10_2008,1,0,0,2,1,0,13
34040,0,N,3,13460007,2,2,2002,4,7,34,10,4,NULL,12,3,12,13460007_2_2_2002,1,0,0,1,0,0,13
37096,0,N,3,13460007,5,2,2009,60,50,36,9,4,NULL,14,3,12,13460007_2_5_2009,1,0,0,1,0,0,13
35443,2,N,3,13460007,6,2,2007,0,0,28,9,2,NULL,14,3,12,13460007_2_6_2007,3,1,0,1,0,0,13
5106080,2,E,3,13460007,11,20,2015,0,50,43,18,3,NULL,12,3,11,13460007_20_11_2015,3,1,1,1,0,1,13
5168037,0,E,3,13460007,12,20,2004,0,46,49,14,2,8,13,3,11,13460007_20_12_2004,1,0,1,1,0,0,13
5176166,1,E,3,13460007,2,20,2021,0,46,53,10,2,7,13,3,11,13460007_20_2_2021,2,1,1,1,0,0,13
5170413,1,E,3,13460007,3,20,2008,0,57,48,9,3,8,14,3,11,13460007_20_3_2008,2,1,1,1,0,0,13
5168511,2,E,3,13460007,6,20,2005,0,50,50,17,2,7,13,3,11,13460007_20_6_2005,3,1,1,1,0,0,13
5174549,0,E,3,13460007,6,20,2012,0,48,46,13,2,7,9,3,11,13460007_20_6_2012,1,0,1,1,0,0,13
5165993,0,E,3,13460007,7,20,2002,0,45,46,18,1,7,12,3,11,13460007_20_7_2002,1,0,1,1,0,0,13
5169715,2,E,3,13460007,9,20,2007,0,50,49,16,3,7,13,3,11,13460007_20_9_2007,3,1,1,1,0,0,13
5137276,0,E,3,13460007,1,21,2018,0,46,52,15,4,7,10,3,11,13460007_21_1_2018,1,0,1,1,0,0,13
5165622,1,E,3,13460007,1,21,2020,0,46,46,17,2,7,12,3,11,13460007_21_1_2020,2,1,1,1,0,0,13
5180707,3,E,3,13460007,12,21,2007,0,54,50,15,2,7,10,3,11,13460007_21_12_2007,4,1,1,1,0,0,13
5180702,3,E,3,13460007,3,21,2007,0,54,45,10,3,7,10,3,11,13460007_21_3_2007,4,1,1,1,0,0,13
40897,2,N,3,13460007,5,21,2003,0,0,33,19,4,NULL,14,3,12,13460007_21_5_2003,3,1,0,1,0,0,13
5179833,2,E,3,13460007,5,21,2006,0,48,42,15,1,7,11,3,11,13460007_21_5_2006,3,1,1,1,0,0,13
5169259,3,E,3,13460007,6,21,2020,0,50,68,10,1,7,9,3,11,13460007_21_6_2020,4,1,1,1,0,0,13
5176114,2,E,3,13460007,7,21,2002,0,46,45,14,3,7,10,3,11,13460007_21_7_2002,3,1,1,1,0,0,13
5178682,3,E,3,13460007,9,21,2005,0,45,49,14,2,7,9,3,11,13460007_21_9_2005,4,1,1,1,0,0,13
5167338,1,E,3,13460007,3,22,2020,0,45,54,10,2,7,12,3,11,13460007_22_3_2020,2,1,1,1,0,0,13
5057254,2,N,3,13460007,4,22,2012,0,42,34,15,2,NULL,10,3,12,13460007_22_4_2012,3,1,0,1,0,0,13
5073698,3,E,3,13460007,7,22,2013,0,50,40,12,3,NULL,12,3,12,13460007_22_7_2013,4,1,1,1,0,0,13
5181184,2,E,3,13460007,7,22,2021,0,50,37,12,3,7,12,3,11,13460007_22_7_2021,3,1,1,1,0,0,13
35027,3,N,3,13460007,11,23,2002,5,50,46,12,2,NULL,12,3,12,13460007_23_11_2002,4,1,0,1,0,0,13
40582,3,E,3,13460007,11,23,2003,42,51,54,10,4,NULL,13,3,12,13460007_23_11_2003,4,1,1,1,0,0,13
5164461,1,E,3,13460007,12,23,2019,0,48,53,13,4,7,14,3,11,13460007_23_12_2019,2,1,1,1,0,0,13
5101529,0,E,3,13460007,7,23,2015,0,50,54,18,2,NULL,13,3,11,13460007_23_7_2015,1,0,1,1,0,1,13
5158415,2,E,3,13460007,7,23,2019,0,54,49,18,1,7,12,3,11,13460007_23_7_2019,3,1,1,1,0,0,13
5026771,2,N,3,13460007,8,23,2009,0,58,55,11,3,NULL,6,3,12,13460007_23_8_2009,3,1,0,1,0,0,13
5064563,3,E,3,13460007,10,24,2012,0,48,26,19,2,NULL,7,3,12,13460007_24_10_2012,4,1,1,1,0,0,13
5079534,3,E,3,13460007,12,24,2013,0,45,43,8,3,NULL,7,3,12,13460007_24_12_2013,4,1,1,1,0,0,13
5092975,0,E,3,13460007,12,24,2014,0,48,43,10,3,NULL,13,3,12,13460007_24_12_2014,1,0,1,1,0,1,13
5106979,2,E,3,13460007,12,24,2015,0,48,44,14,3,NULL,12,3,11,13460007_24_12_2015,3,1,1,1,0,1,13
5135613,0,E,3,13460007,12,24,2017,0,46,47,9,3,8,12,3,11,13460007_24_12_2017,1,0,1,1,0,0,13
5096918,0,E,3,13460007,4,24,2015,0,46,42,18,3,NULL,8,3,11,13460007_24_4_2015,1,0,1,1,0,1,13
5179155,2,E,3,13460007,5,24,2021,0,50,49,14,2,6,10,3,11,13460007_24_5_2021,3,1,1,1,0,0,13
5175782,0,E,3,13460007,1,25,2021,0,46,42,15,2,7,13,3,11,13460007_25_1_2021,1,0,1,1,0,0,13
5082237,3,E,3,13460007,3,25,2014,0,45,41,18,2,NULL,13,3,12,13460007_25_3_2014,4,1,1,1,0,1,13
5168030,0,E,3,13460007,3,25,2020,0,45,43,15,2,8,14,3,11,13460007_25_3_2020,1,0,1,1,0,0,13
5053164,3,E,3,13460007,11,26,2011,46,49,60,10,3,NULL,12,3,12,13460007_26_11_2011,4,1,1,1,0,0,13
33042,3,N,3,13460007,3,26,2002,0,0,25,20,1,NULL,11,2,12,13460007_26_3_2002,4,1,0,1,0,0,13
40870,3,N,3,13460007,3,26,2003,0,0,25,18,5,NULL,13,3,12,13460007_26_3_2003,4,1,0,1,0,0,13
46712,2,E,3,13460007,3,26,2005,46,46,36,10,3,NULL,12,3,12,13460007_26_3_2005,3,1,1,1,0,0,13
5156984,1,E,3,13460007,6,26,2019,0,50,42,18,3,7,13,3,11,13460007_26_6_2019,2,1,1,1,0,0,13
5163311,2,E,3,13460007,11,27,2019,0,48,51,17,3,7,10,3,11,13460007_27_11_2019,3,1,1,1,0,0,13
5108209,1,E,3,13460007,1,28,2016,0,46,48,18,3,7,13,3,11,13460007_28_1_2016,2,1,1,1,0,0,13
5165628,1,E,3,13460007,1,28,2020,0,46,57,16,2,7,14,3,11,13460007_28_1_2020,2,1,1,1,0,0,13
5090899,1,E,3,13460007,10,28,2014,0,50,39,18,3,NULL,14,3,12,13460007_28_10_2014,2,1,1,1,0,1,13
5106149,0,E,3,13460007,11,28,2015,42,50,45,10,4,NULL,12,3,11,13460007_28_11_2015,1,0,1,1,0,1,13
5139350,2,E,3,13460007,4,28,2018,54,48,51,11,1,5,8,3,11,13460007_28_4_2018,3,1,1,2,1,0,13
5159385,0,E,3,13460007,8,28,2019,0,54,43,15,2,7,14,3,11,13460007_28_8_2019,1,0,1,1,0,0,13
5076599,3,E,3,13460007,9,29,2013,0,50,40,9,3,NULL,13,3,12,13460007_29_9_2013,4,1,1,1,0,0,13
40860,2,N,3,13460007,3,3,2009,72,0,38,20,2,NULL,14,3,12,13460007_3_3_2009,3,1,0,1,0,0,13
5108210,1,E,3,13460007,1,30,2016,0,46,46,15,4,7,12,3,11,13460007_30_1_2016,2,1,1,2,1,0,13
5150804,1,E,3,13460007,1,30,2019,0,46,49,18,3,7,13,3,11,13460007_30_1_2019,2,1,1,1,0,0,13
5105075,1,E,3,13460007,10,30,2015,0,52,44,18,3,NULL,13,3,11,13460007_30_10_2015,2,1,1,1,0,1,13
5175120,1,E,3,13460007,12,30,2020,0,46,47,16,2,7,14,3,11,13460007_30_12_2020,2,1,1,1,0,0,13
40869,3,N,3,13460007,3,30,2003,0,0,37,10,4,NULL,14,3,12,13460007_30_3_2003,4,1,0,1,0,0,13
5168504,2,E,3,13460007,4,30,2020,0,45,51,15,3,7,12,3,11,13460007_30_4_2020,3,1,1,1,0,0,13
5179158,2,E,3,13460007,5,30,2021,0,48,47,14,3,6,9,3,11,13460007_30_5_2021,3,1,1,1,0,0,13
5170258,2,E,3,13460007,7,30,2020,0,54,52,16,2,7,11,3,11,13460007_30_7_2020,3,1,1,1,0,0,13
5102814,2,E,3,13460007,8,30,2015,60,53,74,10,3,NULL,11,3,2,13460007_30_8_2015,3,1,1,1,0,1,13
5107290,0,E,3,13460007,12,31,2015,0,46,49,23,3,NULL,9,3,11,13460007_31_12_2015,1,0,1,1,0,1,13
5095968,2,E,3,13460007,3,31,2015,0,46,49,18,1,NULL,10,3,11,13460007_31_3_2015,3,1,1,1,0,1,13
5115343,2,E,3,13460007,7,31,2016,64,58,80,11,1,4,9,3,11,13460007_31_7_2016,3,1,1,1,0,0,13
40634,3,E,3,13460007,8,4,2009,0,56,69,19,2,NULL,12,2,12,13460007_4_8_2009,4,1,1,1,0,0,13
5026215,2,N,3,13460007,9,9,2008,69,58,42,15,3,NULL,5,3,12,13460007_9_9_2008,3,1,0,2,1,0,13
5041750,3,E,3,13460008,12,10,2010,0,51,49,16,3,NULL,11,3,12,13460008_10_12_2010,4,1,1,2,1,0,13
5036951,3,N,3,13460008,5,10,2008,0,0,52,7,3,NULL,12,3,2,13460008_10_5_2008,4,1,0,1,0,0,13
5033687,3,E,3,13460008,7,10,2002,46,46,40,11,3,NULL,12,3,2,13460008_10_7_2002,4,1,1,1,0,0,13
5150175,2,E,3,13460008,1,13,2019,45,48,68,12,3,6,12,3,11,13460008_13_1_2019,3,1,1,1,0,0,13
5175669,0,E,3,13460008,1,13,2021,0,46,51,14,3,7,11,3,11,13460008_13_1_2021,1,0,1,1,0,0,13
5018669,3,E,3,13460008,10,13,2008,51,51,48,11,4,NULL,12,3,12,13460008_13_10_2008,4,1,1,3,1,0,13
5052868,0,N,3,13460008,11,13,2011,48,48,47,12,4,NULL,11,3,12,13460008_13_11_2011,1,0,0,1,0,0,13
5067100,2,E,3,13460008,12,13,2001,36,47,63,11,3,NULL,10,3,2,13460008_13_12_2001,3,1,1,1,0,0,13
40603,2,E,3,13460008,3,13,2004,0,48,43,13,4,NULL,11,2,12,13460008_13_3_2004,3,1,1,2,1,0,13
5081776,2,E,3,13460008,3,13,2014,0,46,42,15,2,NULL,11,3,12,13460008_13_3_2014,3,1,1,1,0,1,13
5112808,3,E,3,13460008,6,13,2016,56,50,68,10,3,5,11,2,2,13460008_13_6_2016,4,1,1,1,0,0,13
5155978,2,E,3,13460008,6,13,2019,0,52,47,17,1,8,11,3,11,13460008_13_6_2019,3,1,1,1,0,0,13
5180010,2,E,3,13460008,6,13,2021,0,48,49,10,2,7,10,3,11,13460008_13_6_2021,3,1,1,1,0,0,13
5074396,3,E,3,13460008,7,13,2008,0,50,46,18,4,NULL,8,3,2,13460008_13_7_2008,4,1,1,1,0,0,13
5086173,0,N,3,13460008,7,13,2014,64,55,62,10,2,NULL,11,3,2,13460008_13_7_2014,1,0,0,1,0,1,13
5078920,2,E,3,13460008,8,13,2012,0,46,43,12,2,NULL,12,3,12,13460008_13_8_2012,3,1,1,1,0,0,13
5071590,3,E,3,13460008,9,13,2006,54,51,70,11,2,NULL,11,3,12,13460008_13_9_2006,4,1,1,1,0,0,13
5085769,0,E,3,13460008,1,14,2007,0,50,47,11,4,NULL,11,3,12,13460008_14_1_2007,1,0,1,1,0,0,13
40642,3,E,3,13460008,11,14,2004,0,51,38,13,3,NULL,9,3,2,13460008_14_11_2004,4,1,1,1,0,0,13
35025,2,N,3,13460008,12,14,2002,49,48,44,12,4,NULL,10,3,2,13460008_14_12_2002,3,1,0,1,0,0,13
5135385,1,E,3,13460008,12,14,2017,0,46,46,18,2,7,10,3,11,13460008_14_12_2017,2,1,1,1,0,0,13
5090813,0,E,3,13460008,2,14,2011,49,51,75,13,2,NULL,13,3,2,13460008_14_2_2011,1,0,1,1,0,0,13
5108306,2,E,3,13460008,2,14,2016,44,47,64,11,4,6,10,3,2,13460008_14_2_2016,3,1,1,1,0,0,13
5138243,2,E,3,13460008,3,14,2018,0,45,51,18,2,7,12,3,11,13460008_14_3_2018,3,1,1,1,0,0,13
5082495,3,E,3,13460008,5,14,2004,0,47,45,11,3,NULL,12,3,12,13460008_14_5_2004,4,1,1,1,0,0,13
5024469,2,N,3,13460008,6,14,2009,65,48,58,10,3,NULL,6,3,12,13460008_14_6_2009,3,1,0,1,0,0,13
5169831,2,E,3,13460008,7,14,2020,0,50,60,9,3,7,10,3,2,13460008_14_7_2020,3,1,1,1,0,0,13
45203,2,E,3,13460008,8,14,2005,68,56,52,12,3,NULL,8,3,2,13460008_14_8_2005,3,1,1,1,0,0,13
5102204,0,E,3,13460008,8,14,2015,0,52,45,12,2,NULL,11,3,11,13460008_14_8_2015,1,0,1,1,0,1,13
5100505,2,E,3,13460008,1,15,2007,0,54,54,10,3,NULL,12,3,11,13460008_15_1_2007,3,1,1,1,0,0,13
5105334,2,E,3,13460008,1,15,2011,52,52,64,11,4,NULL,11,3,2,13460008_15_1_2011,3,1,1,1,0,0,13
5091397,0,E,3,13460008,11,15,2014,0,50,71,11,3,NULL,12,3,12,13460008_15_11_2014,1,0,1,1,0,1,13
5066286,3,E,3,13460008,12,15,2012,0,46,46,13,2,NULL,8,3,12,13460008_15_12_2012,4,1,1,1,0,0,13
5079422,2,N,3,13460008,12,15,2013,46,45,64,11,3,NULL,12,3,12,13460008_15_12_2013,3,1,0,1,0,0,13
5097136,0,E,3,13460008,2,15,2005,0,46,46,12,3,NULL,11,3,11,13460008_15_2_2005,1,0,1,1,0,0,13
5101659,2,E,3,13460008,3,15,2008,64,51,60,11,3,NULL,13,3,11,13460008_15_3_2008,3,1,1,2,1,0,13
5167335,2,E,3,13460008,3,15,2020,0,45,42,13,3,7,11,3,11,13460008_15_3_2020,3,1,1,1,0,0,13
5168605,2,E,3,13460008,5,15,2020,0,50,41,15,1,8,11,3,11,13460008_15_5_2020,3,1,1,1,0,0,13
5115483,2,E,3,13460008,1,16,2008,0,52,46,10,1,8,12,3,11,13460008_16_1_2008,3,1,1,1,0,0,13
5114332,2,N,3,13460008,10,16,2007,60,50,54,23,3,7,10,3,11,13460008_16_10_2007,3,1,0,1,0,0,13
5118204,1,E,3,13460008,10,16,2010,0,50,67,9,4,7,9,3,2,13460008_16_10_2010,2,1,1,1,0,0,13
5118308,1,E,3,13460008,10,16,2016,0,50,57,10,4,6,9,3,11,13460008_16_10_2016,2,1,1,1,0,0,13
5082776,0,E,3,13460008,4,16,2014,0,47,51,7,3,NULL,11,3,12,13460008_16_4_2014,1,0,1,1,0,1,13
5171063,3,E,3,13460008,8,16,2020,0,55,56,14,2,7,11,3,11,13460008_16_8_2020,4,1,1,1,0,0,13
5121548,0,E,3,13460008,1,17,2001,0,50,44,10,3,7,11,3,11,13460008_17_1_2001,1,0,1,1,0,0,13
5132983,1,E,3,13460008,1,17,2010,0,52,59,9,3,7,11,3,11,13460008_17_1_2010,2,1,1,1,0,0,13
5068012,3,E,3,13460008,2,17,2013,45,45,54,11,3,NULL,11,3,12,13460008_17_2_2013,4,1,1,1,0,0,13
5134985,0,N,3,13460008,3,17,2012,35,48,52,11,3,6,10,3,11,13460008_17_3_2012,1,0,0,1,0,0,13
5180013,2,E,3,13460008,6,17,2021,0,48,50,13,3,6,10,3,11,13460008_17_6_2021,3,1,1,1,0,0,13
5025646,2,N,3,13460008,7,17,2009,72,52,54,10,3,NULL,6,3,12,13460008_17_7_2009,3,1,0,1,0,0,13
5114737,2,E,3,13460008,7,17,2016,0,52,56,8,1,6,11,3,11,13460008_17_7_2016,3,1,1,1,0,0,13
5148423,1,E,3,13460008,1,18,2012,0,50,53,13,2,7,11,3,11,13460008_18_1_2012,2,1,1,1,0,0,13
5173180,2,E,3,13460008,10,18,2020,0,50,50,13,4,6,9,2,2,13460008_18_10_2020,3,1,1,1,0,0,13
5148143,0,E,3,13460008,12,18,2011,0,50,54,9,2,7,10,3,11,13460008_18_12_2011,1,0,1,1,0,0,13
5137340,2,E,3,13460008,4,18,2002,44,47,53,11,2,6,12,3,11,13460008_18_4_2002,3,1,1,1,0,0,13
40901,2,N,3,13460008,6,18,2003,0,0,43,19,4,NULL,9,2,12,13460008_18_6_2003,3,1,0,1,0,0,13
5144447,2,E,3,13460008,6,18,2008,0,50,55,9,3,7,11,3,2,13460008_18_6_2008,3,1,1,1,0,0,13
5145238,1,E,3,13460008,9,18,2009,0,52,51,11,3,7,10,3,11,13460008_18_9_2009,2,1,1,1,0,0,13
5165621,2,E,3,13460008,1,19,2020,0,46,57,10,2,7,11,3,2,13460008_19_1_2020,3,1,1,2,1,0,13
5064365,3,E,3,13460008,10,19,2012,0,48,46,12,5,NULL,7,3,12,13460008_19_10_2012,4,1,1,1,0,0,13
5159938,0,E,3,13460008,2,19,2009,0,54,44,10,3,7,10,3,11,13460008_19_2_2009,1,0,1,1,0,0,13
5150950,2,E,3,13460008,3,19,2002,0,45,49,7,3,6,10,3,11,13460008_19_3_2002,3,1,1,1,0,0,13
5084967,2,E,3,13460008,6,19,2014,0,48,57,18,4,NULL,11,3,12,13460008_19_6_2014,3,1,1,1,0,1,13
5157199,3,E,3,13460008,7,19,2007,0,50,56,10,4,7,11,3,11,13460008_19_7_2007,4,1,1,1,0,0,13
5155715,2,E,3,13460008,8,19,2006,0,52,45,14,3,7,10,3,11,13460008_19_8_2006,3,1,1,1,0,0,13
40323,2,N,3,13460008,3,2,2008,64,53,30,12,2,NULL,8,3,2,13460008_2_3_2008,3,1,0,1,0,0,13
37103,3,N,3,13460008,6,2,2010,0,57,37,12,3,NULL,12,3,12,13460008_2_6_2010,4,1,0,1,0,0,13
35438,0,N,3,13460008,8,2,2006,0,0,28,10,1,NULL,13,3,12,13460008_2_8_2006,1,0,0,1,0,0,13
5174551,0,E,3,13460008,10,20,2012,0,48,48,17,2,6,11,3,11,13460008_20_10_2012,1,0,1,1,0,0,13
5106841,1,N,3,13460008,12,20,2015,48,0,34,10,3,NULL,11,3,11,13460008_20_12_2015,2,1,0,1,0,1,13
5171746,1,E,3,13460008,6,20,2009,0,52,50,10,3,7,11,3,11,13460008_20_6_2009,2,1,1,1,0,0,13
5168975,2,E,3,13460008,7,20,2006,0,52,44,13,2,7,10,3,11,13460008_20_7_2006,3,1,1,1,0,0,13
5147363,0,E,3,13460008,10,21,2018,0,50,50,10,2,6,11,3,2,13460008_21_10_2018,1,0,1,1,0,0,13
5065547,2,E,3,13460008,11,21,2012,0,48,42,18,2,NULL,7,3,12,13460008_21_11_2012,3,1,1,1,0,0,13
5176108,2,E,3,13460008,3,21,2002,0,46,58,13,3,6,11,3,11,13460008_21_3_2002,3,1,1,1,0,0,13
5159381,0,E,3,13460008,8,21,2019,0,54,41,18,1,8,11,3,11,13460008_21_8_2019,1,0,1,1,0,0,13
5033685,2,E,3,13460008,1,22,2010,44,46,48,11,3,NULL,12,3,12,13460008_22_1_2010,3,1,1,1,0,0,13
5042563,2,N,3,13460008,1,22,2011,45,47,50,11,2,NULL,8,3,12,13460008_22_1_2011,3,1,0,1,0,0,13
5029417,2,E,3,13460008,11,22,2009,49,51,34,11,2,NULL,7,3,12,13460008_22_11_2009,3,1,1,1,0,0,13
5073699,3,E,3,13460008,7,22,2013,0,50,37,14,3,NULL,11,3,12,13460008_22_7_2013,4,1,1,1,0,0,13
5165623,2,E,3,13460008,1,23,2020,0,46,46,17,2,7,12,3,11,13460008_23_1_2020,3,1,1,1,0,0,13
5175616,1,E,3,13460008,1,23,2021,0,46,44,14,2,7,11,3,11,13460008_23_1_2021,2,1,1,1,0,0,13
5092976,0,E,3,13460008,12,24,2014,0,48,46,12,3,NULL,10,3,2,13460008_24_12_2014,1,0,1,1,0,1,13
5106978,1,E,3,13460008,12,24,2015,0,48,48,11,3,NULL,11,3,11,13460008_24_12_2015,2,1,1,1,0,1,13
42691,3,N,3,13460008,4,24,2004,0,0,41,14,3,NULL,10,2,12,13460008_24_4_2004,4,1,0,1,0,0,13
40591,2,E,3,13460008,1,25,2004,42,43,46,11,4,NULL,11,3,12,13460008_25_1_2004,3,1,1,1,0,0,13
5093965,0,E,3,13460008,1,25,2015,0,46,42,7,3,NULL,10,3,12,13460008_25_1_2015,1,0,1,2,1,1,13
5163307,0,E,3,13460008,11,25,2019,0,50,55,9,4,7,10,3,11,13460008_25_11_2019,1,0,1,1,0,0,13
5174543,0,E,3,13460008,11,25,2020,0,48,47,14,3,7,11,3,11,13460008_25_11_2020,1,0,1,1,0,0,13
5013968,2,E,3,13460008,2,25,2007,44,46,50,10,5,NULL,10,3,2,13460008_25_2_2007,3,1,1,1,0,0,13
5128157,2,E,3,13460008,6,25,2017,60,53,62,11,2,5,11,2,2,13460008_25_6_2017,3,1,1,1,0,0,13
5134662,2,E,3,13460008,11,26,2017,48,50,57,12,3,6,12,3,11,13460008_26_11_2017,3,1,1,2,1,0,13
45289,2,E,3,13460008,6,26,2005,58,52,38,12,3,NULL,14,3,2,13460008_26_6_2005,3,1,1,1,0,0,13
5169614,1,E,3,13460008,6,26,2020,0,54,49,17,2,7,11,3,11,13460008_26_6_2020,2,1,1,1,0,0,13
5070791,3,E,3,13460008,5,27,2013,0,45,41,18,3,NULL,12,3,12,13460008_27_5_2013,4,1,1,1,0,0,13
5024927,2,N,3,13460008,6,27,2009,58,51,40,9,3,NULL,9,3,12,13460008_27_6_2009,3,1,0,1,0,0,13
5170194,2,E,3,13460008,7,27,2020,0,54,51,9,3,7,10,3,11,13460008_27_7_2020,3,1,1,1,0,0,13
5013678,2,E,3,13460008,1,28,2007,40,47,33,11,3,NULL,9,3,2,13460008_28_1_2007,3,1,1,1,0,0,13
5136936,2,E,3,13460008,1,28,2018,45,48,59,11,4,6,11,3,2,13460008_28_1_2018,3,1,1,1,0,0,13
40904,3,N,3,13460008,6,28,2003,59,57,49,15,3,NULL,9,3,12,13460008_28_6_2003,4,1,0,2,1,0,13
5099771,1,E,3,13460008,6,28,2015,0,52,50,12,3,NULL,11,3,11,13460008_28_6_2015,2,1,1,2,1,1,13
33004,3,N,3,13460008,12,29,2002,46,50,37,10,3,NULL,13,3,12,13460008_29_12_2002,4,1,0,1,0,0,13
5111904,3,E,3,13460008,5,29,2016,0,48,54,12,4,6,11,3,11,13460008_29_5_2016,4,1,1,1,0,0,13
5059675,0,E,3,13460008,6,29,2012,58,50,83,14,3,NULL,8,3,2,13460008_29_6_2012,1,0,1,1,0,0,13
5113825,3,E,3,13460008,6,29,2016,0,52,49,18,2,7,10,2,11,13460008_29_6_2016,4,1,1,1,0,0,13
45198,0,E,3,13460008,7,29,2005,65,59,50,19,2,NULL,11,3,2,13460008_29_7_2005,1,0,1,1,0,0,13
5076600,3,E,3,13460008,9,29,2013,0,50,38,11,3,NULL,11,3,12,13460008_29_9_2013,4,1,1,1,0,0,13
5160929,0,E,3,13460008,9,29,2019,55,54,60,7,2,6,11,3,11,13460008_29_9_2019,1,0,1,1,0,0,13
40848,2,N,3,13460008,1,3,2010,0,54,45,20,3,NULL,11,3,12,13460008_3_1_2010,3,1,0,1,0,0,13
40856,2,N,3,13460008,10,3,2008,0,0,24,11,3,NULL,11,3,12,13460008_3_10_2008,3,1,0,1,0,0,13
5013998,2,E,3,13460008,10,30,2007,51,50,50,12,3,NULL,11,3,12,13460008_30_10_2007,3,1,1,1,0,0,13
5125337,3,E,3,13460008,4,30,2017,0,45,49,10,3,6,9,3,11,13460008_30_4_2017,4,1,1,1,0,0,13
5179157,2,E,3,13460008,5,30,2021,0,46,45,11,4,7,11,3,11,13460008_30_5_2021,3,1,1,1,0,0,13
5017745,2,N,3,13460008,8,30,2008,60,53,61,10,3,NULL,4,3,2,13460008_30_8_2008,3,1,0,1,0,0,13
5063516,3,E,3,13460008,9,30,2012,54,50,58,12,3,NULL,11,3,12,13460008_30_9_2012,4,1,1,1,0,0,13
5108078,2,E,3,13460008,1,31,2016,44,48,67,23,5,7,13,3,11,13460008_31_1_2016,3,1,1,1,0,0,13
5054191,2,E,3,13460008,12,31,2011,46,47,59,11,3,NULL,11,3,12,13460008_31_12_2011,3,1,1,1,0,0,13
5015281,2,N,3,13460008,5,31,2008,58,48,53,22,3,NULL,5,3,2,13460008_31_5_2008,3,1,0,1,0,0,13
38959,2,E,3,13460008,6,4,2003,44,45,35,11,3,NULL,9,3,2,13460008_4_6_2003,3,1,1,1,0,0,13
38957,3,E,3,13460008,8,4,2002,44,46,43,10,2,NULL,7,3,2,13460008_4_8_2002,4,1,1,1,0,0,13
45237,3,E,3,13460008,2,5,2010,53,52,67,12,4,NULL,10,3,12,13460008_5_2_2010,4,1,1,1,0,0,13
45202,2,E,3,13460008,5,5,2008,68,56,102,18,3,NULL,9,3,2,13460008_5_5_2008,3,1,1,1,0,0,13
5013965,3,E,3,13460008,10,7,2002,44,47,40,10,5,NULL,10,3,2,13460008_7_10_2002,4,1,1,1,0,0,13
5013022,3,E,3,13460008,3,8,2002,44,46,44,11,2,NULL,11,3,2,13460008_8_3_2002,4,1,1,1,0,0,13
5061332,2,N,3,13460009,3,12,2008,0,50,38,12,3,NULL,8,3,12,13460009_12_3_2008,3,1,0,1,0,0,13
40892,2,N,3,13460009,2,15,2003,42,46,31,11,3,NULL,10,3,12,13460009_15_2_2003,3,1,0,1,0,0,13
5021451,3,E,3,13460009,2,17,2008,44,46,40,11,3,NULL,9,3,2,13460009_17_2_2008,4,1,1,1,0,0,13
38976,2,E,3,13460009,7,17,2004,0,0,63,11,3,NULL,6,3,2,13460009_17_7_2004,3,1,1,2,1,0,13
5013967,2,E,3,13460009,2,18,2007,46,47,38,10,3,NULL,10,3,2,13460009_18_2_2007,3,1,1,1,0,0,13
5152454,2,E,3,13460009,3,19,2003,43,47,46,14,3,7,12,3,2,13460009_19_3_2003,3,1,1,1,0,0,13
5108585,2,E,3,13460009,2,21,2016,45,47,57,11,3,6,10,2,2,13460009_21_2_2016,3,1,1,1,0,0,13
36199,2,N,3,13460009,2,24,2001,44,44,40,15,4,NULL,8,3,2,13460009_24_2_2001,3,1,0,1,0,0,13
5061084,3,N,3,13460009,7,28,2012,0,50,48,9,2,NULL,8,3,12,13460009_28_7_2012,4,1,0,1,0,0,13
45218,2,E,3,13460009,1,30,2005,46,46,40,12,4,NULL,11,3,2,13460009_30_1_2005,3,1,1,2,1,0,13
5013969,2,E,3,13460009,2,7,2003,0,0,48,13,3,NULL,9,3,2,13460009_7_2_2003,3,1,1,1,0,0,13
5049927,3,E,3,13460010,8,14,2011,64,49,39,15,5,NULL,12,3,2,13460010_14_8_2011,4,1,1,1,0,0,13
40596,2,E,3,13460010,2,15,2004,0,48,35,10,4,NULL,13,3,12,13460010_15_2_2004,3,1,1,1,0,0,13
5166116,0,E,3,13460010,2,16,2020,0,39,48,12,2,8,9,2,2,13460010_16_2_2020,1,0,1,1,0,0,13
40626,3,E,3,13460010,7,17,2004,0,57,44,10,3,NULL,10,2,2,13460010_17_7_2004,4,1,1,2,1,0,13
5137341,2,E,3,13460010,10,18,2002,46,46,51,12,2,7,10,3,2,13460010_18_10_2002,3,1,1,1,0,0,13
5068119,3,E,3,13460010,2,24,2013,40,45,53,12,3,NULL,10,3,2,13460010_24_2_2013,4,1,1,1,0,0,13
5056561,3,E,3,13460010,3,25,2012,45,47,42,12,3,NULL,11,3,2,13460010_25_3_2012,4,1,1,1,0,0,13
5176333,1,E,3,13460010,2,27,2021,0,41,49,12,2,9,11,3,2,13460010_27_2_2021,2,1,1,1,0,0,13
